brand_id,model_id,brand_name,model_name,image_count,years,minimum_year,maximum_year,unknown_year_images,suspicious_years,valid_labels,missing_labels,malformed_labels,invalid_bounding_boxes,viewpoint_unknown,viewpoint_1,viewpoint_2,viewpoint_3,viewpoint_4,viewpoint_5
122,601,Ford,Ford F-150,119,2012;2013;2014;2015;2016,2012,2016,0,,119,0,0,0,3,16,10,25,41,24
122,602,Ford,Ford F-250,39,2006;2012,2006,2012,0,,39,0,0,0,2,5,5,3,16,8
122,603,Ford,Ford F-350,52,2011;2013;2014,2011,2014,0,,52,0,0,0,0,7,7,7,17,14
122,604,Ford,Ford F-650,51,2011;2013;2014,2011,2014,0,,51,0,0,0,0,7,5,8,19,12
122,605,Ford,Fiesta ST,63,2013,2013,2013,0,,63,0,0,0,0,8,9,15,14,17
122,606,Ford,Edge,120,2010;2011;2012;2013;2014;2015,2010,2015,0,,120,0,0,0,0,13,18,22,45,22
122,607,Ford,Explorer,120,2011;2013;2016,2011,2016,0,,120,0,0,0,0,9,8,21,52,30
122,608,Ford,Mustang,120,2012;2013;2014;2015,2012,2015,0,,120,0,0,0,0,15,15,29,29,32
122,609,Ford,Ford Ka,108,2008;2011,2008,2011,0,,108,0,0,0,2,2,0,21,56,27
122,610,Ford,Ford Flex,120,2004;2009;2013,2004,2013,0,,120,0,0,0,2,10,9,19,54,26
122,611,Ford,Ford iosis max,10,,,,10,,10,0,0,0,1,1,1,4,1,2
122,612,Ford,Ford Taurus,45,2009;2013,2009,2013,0,,45,0,0,0,0,8,3,9,21,4
122,613,Ford,Ford Fusion,120,2010;2013,2010,2013,0,,120,0,0,0,0,12,4,23,53,28
122,616,Ford,Atlas,24,2013,2013,2013,0,,24,0,0,0,0,2,2,2,10,8
122,617,Ford,Ford Transit,80,2013;2014,2013,2014,0,,80,0,0,0,2,4,1,16,41,16
122,618,Ford,Ford B-MAX,53,2011;2013,2011,2013,0,,53,0,0,0,2,3,1,9,18,20
122,619,Ford,Ford C-MAX,120,2011;2012;2013;2014;2015,2011,2015,0,,120,0,0,0,0,7,5,18,58,32
122,620,Ford,Escort,7,2013,2013,2013,0,,7,0,0,0,0,1,1,2,1,2
122,621,Ford,Airstream,28,2007,2007,2007,0,,28,0,0,0,0,1,0,4,17,6
122,622,Ford,Falcon,120,2008;2014,2008,2014,0,,120,0,0,0,0,13,4,9,74,20
122,623,Ford,Galaxy,22,2011,2011,2011,0,,22,0,0,0,0,0,0,5,10,7
122,624,Ford,Ranger,55,2008;2012,2008,2012,0,,55,0,0,0,0,1,1,3,40,10
122,625,Ford,Territory,120,2011;2012;2014,2011,2014,0,,120,0,0,0,0,14,3,15,56,32
122,626,Ford,Tourneo Courier,9,2013,2013,2013,0,,9,0,0,0,0,1,0,2,4,2
122,627,Ford,Tourneo Custom,18,2012;2013,2012,2013,0,,18,0,0,0,0,2,1,3,8,4
122,628,Ford,Vertrek,40,2011,2011,2011,0,,40,0,0,0,0,3,3,10,15,9
122,629,Ford,Ford Evos,48,2011,2011,2011,0,,48,0,0,0,0,3,2,7,20,16
122,630,Ford,S-MAX abroad version,41,2011;2013;2014,2011,2014,0,,41,0,0,0,0,3,0,19,12,7
122,631,Ford,Fiesta abroad version,13,2013,2013,2013,0,,13,0,0,0,0,0,1,6,3,3
122,632,Ford,Expedition,117,2012;2014;2015,2012,2015,0,,117,0,0,0,2,6,4,16,66,23
122,633,Ford,Super Duty,108,2013;2015,2013,2015,0,,108,0,0,0,0,7,1,8,69,23
122,634,Ford,Focus abroad version,30,2014,2014,2014,0,,30,0,0,0,0,1,1,12,8,8
122,635,Ford,Troller,3,2014,2014,2014,0,,3,0,0,0,0,1,0,0,1,1
122,636,Ford,Ford E,7,2011,2011,2011,0,,7,0,0,0,0,0,0,0,7,0
122,638,Ford,Formula,17,2012,2012,2012,0,,17,0,0,0,0,2,0,7,6,2
122,640,Ford,Taurus,42,2010;2013;2015,2010,2015,0,,42,0,0,0,0,6,4,10,11,11
123,1395,Futian,Fengjing,33,2012;2014,2012,2014,0,,33,0,0,0,0,5,4,7,9,8
123,1396,Futian,Fengjing G7,78,2014,2014,2014,0,,78,0,0,0,0,10,10,17,22,19
123,1397,Futian,Fengjing Kuaiyun,5,2012,2012,2012,0,,5,0,0,0,0,1,1,1,1,1
123,1398,Futian,Mengpaike E,119,2010;2011;2012;2013;2014,2010,2014,0,,119,0,0,0,0,20,15,19,45,20
123,1399,Futian,Mengpaike S,71,2013;2014,2013,2014,0,,71,0,0,0,0,10,7,12,23,19
123,1400,Futian,Midi,111,2009;2010;2011;2014,2009,2014,0,,111,0,0,0,0,18,15,14,40,24
123,1401,Futian,Fukuda,59,2011;2015,2011,2015,0,,59,0,0,0,0,9,7,10,21,12
123,1402,Futian,Tunland,85,2012;2014,2012,2014,0,,85,0,0,0,0,13,10,15,27,20
124,1404,Fudi,Tansuozhe,31,2010;2011;2013,2010,2013,0,,31,0,0,0,0,4,4,5,10,8
124,1405,Fudi,Tansuozhe III,36,2011;2012,2011,2012,0,,36,0,0,0,0,7,2,4,17,6
124,1406,Fudi,Xiaochaoren,27,2011;2012;2014,2011,2014,0,,27,0,0,0,0,3,1,3,12,8
124,1407,Fudi,Xiongshi,48,2011;2012,2011,2012,0,,48,0,0,0,0,10,5,6,21,6
124,1408,Fudi,Xiongshi F16,33,2012;2014,2012,2014,0,,33,0,0,0,3,5,2,5,11,7
124,1409,Fudi,Tansuozhe II,35,2010;2011,2010,2011,0,,35,0,0,0,0,6,7,1,12,9
125,780,Koenigsegg,Koenigsegg Agera,120,2011;2013;2014;2015,2011,2015,0,,120,0,0,0,4,22,11,17,40,26
125,781,Koenigsegg,Koenigsegg CCR,24,2004,2004,2004,0,,24,0,0,0,0,6,3,5,7,3
125,783,Koenigsegg,One_1,40,2014,2014,2014,0,,40,0,0,0,4,3,2,9,11,11
125,784,Koenigsegg,Koenigsegg CCXR,26,2008;2010,2008,2010,0,,26,0,0,0,0,1,2,6,13,4
126,1458,HongQi,Hong Qi H7,117,2013;2014;2015,2013,2015,0,,117,0,0,0,0,18,18,18,39,24
126,1459,HongQi,Hong Qi L5,60,2014,2014,2014,0,,60,0,0,0,0,12,9,12,14,13
126,1461,HongQi,Hong Qi SUV,11,2009,2009,2009,8,,11,0,0,0,0,3,1,3,3,1
127,1175,Luxgen,MASTER CEO,112,2011;2012;2013,2011,2013,0,,112,0,0,0,0,18,14,16,35,29
127,1176,Luxgen,7 SUV,120,2011;2012;2013;2014,2011,2014,0,,120,0,0,0,0,21,15,25,34,25
127,1177,Luxgen,Luxgen 5 Sedan,120,2013;2014;2015,2013,2015,0,,120,0,0,0,0,18,16,23,36,27
127,1178,Luxgen,You 6 SUV,120,2014,2014,2014,0,,120,0,0,0,0,17,15,27,40,21
127,1179,Luxgen,7 MPV,103,2011;2013;2015,2011,2015,0,,103,0,0,0,0,15,12,14,33,29
128,1892,SAAB,SAAB D50,119,2012;2014,2012,2014,0,,119,0,0,0,0,16,13,20,41,29
128,1893,SAAB,SAAB D70,120,2013,2013,2013,0,,120,0,0,0,0,24,15,16,38,27
128,1894,SAAB,SAAB D60,105,2012;2014;2015,2012,2015,0,,105,0,0,0,1,16,13,17,34,24
129,1247,Denza,Denza,120,2012;2013;2014,2012,2014,0,,120,0,0,0,0,15,17,28,34,26
130,1760,Yingzhi,Enranger G3,129,2014,2014,2014,0,,129,0,0,0,0,16,16,20,44,33
131,1005,Infiniti,ESQ,120,2014,2014,2014,0,,120,0,0,0,0,17,17,25,34,27
131,1006,Infiniti,Infiniti Q50,119,2013;2014,2013,2014,0,,119,0,0,0,0,19,12,21,48,19
131,1007,Infiniti,Infiniti Q50 hybrid,30,2014,2014,2014,0,,30,0,0,0,0,2,3,6,13,6
131,1008,Infiniti,Infiniti Q60,120,2010;2013;2014;2015,2010,2015,0,,120,0,0,0,3,20,11,18,36,32
131,1009,Infiniti,Infiniti Q60S,35,2009;2013,2009,2013,0,,35,0,0,0,0,5,3,6,15,6
131,1010,Infiniti,Infiniti Q70L,120,2009;2011;2012;2013;2014,2009,2014,0,,120,0,0,0,0,23,13,23,37,24
131,1011,Infiniti,Infiniti Q70L hybrid,6,2013,2013,2013,0,,6,0,0,0,0,2,0,1,2,1
131,1012,Infiniti,Infiniti QX50,112,2008;2009;2010;2011;2013;2014;2015,2008,2015,0,,112,0,0,0,0,15,13,21,30,33
131,1013,Infiniti,Infiniti QX60,120,2013;2014,2013,2014,0,,120,0,0,0,0,16,12,17,46,29
131,1014,Infiniti,Infiniti Q60 hybrid,30,2014,2014,2014,0,,30,0,0,0,0,2,2,5,13,8
131,1015,Infiniti,Infiniti QX70,120,2009;2010;2011;2013;2014;2015,2009,2015,0,,120,0,0,0,0,21,14,24,37,24
131,1016,Infiniti,Infiniti QX80,133,2011;2013;2014,2011,2014,0,,133,0,0,0,0,18,10,21,55,29
131,1017,Infiniti,Essence,53,2009,2009,2009,0,,53,0,0,0,0,9,11,10,12,11
131,1018,Infiniti,Emerg-E,39,2012,2012,2012,0,,39,0,0,0,0,4,5,6,14,10
131,1019,Infiniti,Etherea,43,2011,2011,2011,0,,43,0,0,0,2,3,4,8,16,10
131,1020,Infiniti,Infiniti LE,33,2012;2013,2012,2013,0,,33,0,0,0,0,3,2,8,12,8
131,1021,Infiniti,Infiniti Q30,44,2013;2014,2013,2014,0,,44,0,0,0,2,7,4,10,13,8
131,1022,Infiniti,Infiniti Q40,3,2015,2015,2015,0,,3,0,0,0,0,0,0,0,2,1
131,1023,Infiniti,Infiniti G Class,120,2009;2010;2012;2013,2009,2013,0,,120,0,0,0,0,15,16,21,37,31
131,1024,Infiniti,Infiniti Q50L,120,2015,2015,2015,0,,120,0,0,0,0,20,17,23,34,26
132,1222,Roewe,Roewe 350,120,2010;2011;2012;2013;2014,2010,2014,0,,120,0,0,0,0,19,16,27,30,28
132,1223,Roewe,Roewe 550 hybrid,24,2014,2014,2014,0,,24,0,0,0,0,2,1,7,10,4
132,1224,Roewe,Roewe 750,114,2009;2011;2012,2009,2012,0,,114,0,0,0,0,19,13,19,35,28
132,1225,Roewe,Roewe 750 hybrid,20,2011;2012,2011,2012,0,,20,0,0,0,0,3,4,4,5,4
132,1226,Roewe,Roewe 950,120,2012;2014;2015,2012,2015,0,,120,0,0,0,0,18,17,18,41,26
132,1227,Roewe,Roewe E50,120,2012;2013;2014,2012,2014,0,,120,0,0,0,0,20,11,22,45,22
132,1228,Roewe,Roewe W5,119,2011;2013;2014;2015,2011,2015,0,,119,0,0,0,0,22,11,24,34,28
132,1229,Roewe,Roewe 550,157,2008;2009;2010;2012;2013,2008,2013,0,,157,0,0,0,0,29,22,26,47,33
133,1602,Lotus,Jingyue,45,2009,2009,2009,0,,45,0,0,0,0,8,7,9,12,9
133,1603,Lotus,Lotus L3 hatchback,27,2009;2013,2009,2013,0,,27,0,0,0,0,5,4,5,7,6
133,1604,Lotus,Lotus L5,115,2011;2012;2013;2014,2011,2014,0,,115,0,0,0,0,19,13,17,43,23
133,1605,Lotus,Lotus L3 sedan,34,2009;2010;2013,2009,2013,0,,34,0,0,0,0,6,2,7,11,8
134,641,FIAT,Feixiang,120,2012;2013;2014;2015,2012,2015,0,,120,0,0,0,0,22,17,19,34,28
134,642,FIAT,Zhiyue,120,2014;2015,2014,2015,0,,120,0,0,0,0,22,14,23,33,28
134,643,FIAT,Palio,77,2004;2005;2006;2012,2004,2012,0,,77,0,0,0,0,5,5,14,36,17
134,645,FIAT,Bravo,120,2008;2009;2011;2013,2008,2013,0,,120,0,0,0,0,20,13,15,44,28
134,646,FIAT,FIAT 500C,25,2012,2012,2012,0,,25,0,0,0,0,3,4,6,6,6
134,647,FIAT,Freemont,120,2012;2013;2014;2015,2012,2015,0,,120,0,0,0,0,18,12,21,42,27
134,648,FIAT,Linea,67,2008,2008,2008,0,,67,0,0,0,1,9,6,10,27,14
134,649,FIAT,Punto,120,2008;2011;2012,2008,2012,0,,120,0,0,0,0,19,11,12,49,29
134,650,FIAT,FIAT Fiorino Qubo,59,2009,2009,2009,30,,59,0,0,0,0,7,3,12,24,13
134,651,FIAT,Doblo,105,2005;2010;2015,2005,2015,20,,105,0,0,0,0,3,2,16,58,26
134,653,FIAT,FIAT 500L,120,2013;2014,2013,2014,0,,120,0,0,0,0,8,4,26,58,24
134,654,FIAT,FIAT Idea,120,2011;2014,2011,2014,0,,120,0,0,0,0,11,7,17,43,42
134,655,FIAT,FIAT Panda,120,2013;2014;2015,2013,2015,0,,120,0,0,0,0,14,2,17,70,17
134,656,FIAT,FIAT Strada,28,2013,2013,2013,0,,28,0,0,0,0,1,1,6,16,4
134,657,FIAT,FIAT Uno,111,2011;2015,2011,2015,0,,111,0,0,0,2,6,5,22,45,31
134,659,FIAT,FIAT 126P,21,1972,1972,1972,0,,21,0,0,0,0,1,1,2,15,2
134,661,FIAT,FIAT 500,116,2009;2011;2012;2013;2014;2015,2009,2015,0,,116,0,0,0,0,18,13,16,42,27
135,945,Saab,SAAB 95,93,2010;2011;2012,2010,2012,0,,93,0,0,0,0,7,4,8,41,33
135,947,Saab,SAAB 9X,40,2009,2009,2009,22,,40,0,0,0,1,2,1,14,18,4
136,1778,Lancia,Lancia Flavia,82,2011;2013,2011,2013,0,,82,0,0,0,0,9,1,14,37,21
136,1779,Lancia,Lancia Thema,58,2012,2012,2012,0,,58,0,0,0,0,6,2,6,30,14
136,1780,Lancia,Lancia Voyager,45,2012,2012,2012,0,,45,0,0,0,0,5,3,4,24,9
136,1781,Lancia,Lancia Ypsilon,113,2006;2012,2006,2012,0,,113,0,0,0,0,10,3,20,50,30
136,1782,Lancia,Lancia Delta,84,2009,2009,2009,0,,84,0,0,0,1,9,2,15,43,14
136,1783,Lancia,Lancia Stratos,28,2010,2010,2010,0,,28,0,0,0,2,4,0,3,13,6
137,1728,Seat,Alhambra,120,2011;2012;2013,2011,2013,0,,120,0,0,0,0,6,3,20,57,34
137,1729,Seat,Seat IBL,23,2011;2012,2011,2012,0,,23,0,0,0,0,1,1,8,8,5
137,1730,Seat,Seat LEON,120,2012;2013;2014;2015,2012,2015,0,,120,0,0,0,0,11,7,23,37,42
137,1731,Seat,Ibiza,120,2009;2011;2012;2013;2014,2009,2014,0,,120,0,0,0,0,9,9,20,59,23
137,1732,Seat,Ibiza estate,11,2013,2013,2013,0,,11,0,0,0,0,1,1,2,4,3
137,1733,Seat,Seat ALTEA,90,2009;2011,2009,2011,0,,90,0,0,0,0,3,3,4,51,29
137,1734,Seat,Seat EXEO,120,2009;2010,2009,2010,0,,120,0,0,0,0,7,7,11,41,54
137,1735,Seat,Seat IBX,16,2011;2012,2011,2012,0,,16,0,0,0,0,2,0,4,8,2
137,1736,Seat,Seat Mii,120,2013;2014,2013,2014,0,,120,0,0,0,0,9,7,14,52,38
137,1737,Seat,Seat IBE,61,2010;2012,2010,2012,0,,61,0,0,0,1,5,6,11,26,12
138,1410,Qoros,Qoros 3,36,2013;2014,2013,2014,0,,36,0,0,0,0,5,3,6,13,9
138,1411,Qoros,Quros 9,6,2014,2014,2014,0,,6,0,0,0,0,0,0,2,2,2
138,1412,Qoros,Quros 3 hatchback,30,2014,2014,2014,0,,30,0,0,0,0,3,3,6,10,8
139,1639,Acura,Acura ILX,120,2013;2015,2013,2015,0,,120,0,0,0,0,9,8,15,48,40
139,1640,Acura,Acura MDX,120,2008;2010;2011;2013;2014,2008,2014,0,,120,0,0,0,0,19,13,28,36,24
139,1641,Acura,Acura RDX,120,2013;2015,2013,2015,0,,120,0,0,0,0,11,10,22,54,23
139,1642,Acura,Acura RL,120,2006;2008;2009;2010,2006,2010,0,,120,0,0,0,0,16,9,15,63,17
139,1643,Acura,Acura RLX,117,2013;2014;2015,2013,2015,0,,117,0,0,0,0,16,9,15,52,25
139,1644,Acura,Acura TL,120,2009;2010;2012;2014,2009,2014,0,,120,0,0,0,0,15,7,20,49,29
139,1645,Acura,Acura ZDX,120,2009;2012;2013,2009,2013,0,,120,0,0,0,0,13,11,13,54,29
139,1646,Acura,Acura NSX,96,2012;2015;2016,2012,2016,0,,96,0,0,0,2,12,12,20,29,21
139,1647,Acura,Acura SUV-X,42,2013,2013,2013,0,,42,0,0,0,0,4,2,8,15,13
139,1648,Acura,Acura TLX,120,2014;2015,2014,2015,0,,120,0,0,0,0,13,10,28,46,23
139,1649,Acura,Acura ILX hybrid,29,2013;2015,2013,2015,0,,29,0,0,0,0,3,2,4,13,7
140,1180,KIA,Forte,120,2009;2011;2012;2014,2009,2014,0,,120,0,0,0,0,28,13,17,37,25
140,1181,KIA,KIA K2 sedan,229,2011;2012;2015,2011,2015,0,,229,0,0,0,0,31,29,50,61,58
140,1182,KIA,KIA K3,119,2013;2015,2013,2015,0,,119,0,0,0,0,13,15,21,41,29
140,1183,KIA,KIA K3S,120,2014,2014,2014,0,,120,0,0,0,0,17,17,20,36,30
140,1184,KIA,KIA K4,120,2014,2014,2014,0,,120,0,0,0,0,31,10,18,38,23
140,1185,KIA,KIA K5,119,2011;2012;2014;2015,2011,2015,0,,119,0,0,0,0,22,15,14,36,32
140,1186,KIA,RIO,112,2005;2007;2012,2005,2012,0,,112,0,0,0,0,9,6,17,51,29
140,1187,KIA,Cerato,108,2005;2006;2007;2008;2010;2012,2005,2012,0,,108,0,0,0,1,21,12,9,45,20
140,1188,KIA,Sportage,119,2009;2011;2012;2013,2009,2013,0,,119,0,0,0,1,25,17,21,34,21
140,1189,KIA,Soul,122,2010;2012;2013;2014;2015,2010,2015,0,,122,0,0,0,0,13,7,23,53,26
140,1190,KIA,Sportage R,120,2011;2012;2014;2015,2011,2015,0,,120,0,0,0,0,18,17,25,35,25
140,1194,KIA,KIA K2 hatchback,70,2012,2012,2012,0,,70,0,0,0,0,10,10,12,20,18
140,1195,KIA,Borrego,120,2008;2012;2013;2015,2008,2015,0,,120,0,0,0,0,19,14,17,42,28
140,1196,KIA,KIA K5 hybrid,67,2013;2014,2013,2014,0,,67,0,0,0,0,9,7,14,22,15
140,1197,KIA,KIA VQ,133,2006;2008;2011;2012;2013,2006,2013,0,,133,0,0,0,0,19,14,19,46,35
140,1198,KIA,KIA VQ-R,30,2013,2013,2013,0,,30,0,0,0,0,2,2,6,11,9
140,1199,KIA,Shuma,118,2010;2011;2013;2014,2010,2014,0,,118,0,0,0,0,23,12,20,37,26
140,1200,KIA,Sorento,120,2009;2010;2012;2013;2014;2015,2009,2015,0,,120,0,0,0,0,15,8,14,58,25
140,1201,KIA,New Carens,113,2011;2013,2011,2013,0,,113,0,0,0,0,13,13,18,37,32
140,1202,KIA,KIA venga,119,2010;2011;2015,2010,2015,0,,119,0,0,0,1,13,9,15,63,18
140,1203,KIA,SPORTAGE,120,2005;2011;2014,2005,2014,0,,120,0,0,0,4,8,9,14,63,22
140,1204,KIA,KIA GT,36,2011;2012,2011,2012,0,,36,0,0,0,0,3,0,14,15,4
140,1205,KIA,KIA Picanto,120,2012;2015,2012,2015,0,,120,0,0,0,0,5,4,13,74,24
140,1206,KIA,KIA Ceed,120,2010;2013;2014;2015,2010,2015,0,,120,0,0,0,0,5,5,25,58,27
140,1207,KIA,KIA Trackster,20,2012;2015,2012,2015,0,,20,0,0,0,0,2,1,3,11,3
140,1209,KIA,KIA K9,51,2013;2015,2013,2015,0,,51,0,0,0,0,5,2,8,28,8
140,1210,KIA,KIA Forte,120,2010;2011;2014,2010,2014,0,,120,0,0,0,1,13,9,20,47,30
140,1211,KIA,KIA Provo,29,2013,2013,2013,0,,29,0,0,0,3,1,1,5,12,7
140,1212,KIA,KIA CUB,23,2014,2014,2014,0,,23,0,0,0,1,3,0,3,10,6
140,1213,KIA,KIA Optima,17,2014,2014,2014,0,,17,0,0,0,0,2,0,5,7,3
140,1214,KIA,KIA Cross GT,15,2013,2013,2013,0,,15,0,0,0,2,2,3,2,3,3
140,1215,KIA,KIA Ray EV,10,2012,2012,2012,0,,10,0,0,0,0,1,2,2,5,0
140,1218,KIA,KIA Niro,28,2013;2014,2013,2014,0,,28,0,0,0,0,3,2,3,16,4
140,1219,KIA,GT4 Stinger,41,2014,2014,2014,0,,41,0,0,0,1,3,3,6,17,11
140,1220,KIA,Sedona,52,2014;2015,2014,2015,0,,52,0,0,0,0,6,2,7,22,15
140,1221,KIA,Kaizun,120,2010;2012;2013;2014,2010,2014,0,,120,0,0,0,0,13,10,15,58,24
141,1820,Lotus,Elise,120,2011;2012;2014;2015,2011,2015,0,,120,0,0,0,0,14,10,16,47,33
141,1821,Lotus,Exige,120,2011;2012;2013;2014,2011,2014,0,,120,0,0,0,3,9,9,15,47,37
141,1822,Lotus,Elan,22,1962;2010,1962,2010,0,,22,0,0,0,0,3,4,3,7,5
141,1823,Lotus,Elite,15,2010,2010,2010,0,,15,0,0,0,0,3,3,2,5,2
141,1824,Lotus,Eterne,12,2010,2010,2010,0,,12,0,0,0,0,2,2,3,4,1
141,1825,Lotus,Evora,120,2011;2012;2013;2015,2011,2015,0,,120,0,0,0,4,12,8,12,53,31
142,1134,LAND-ROVER,Discovery,140,2010;2011;2012;2013;2014;2015,2010,2015,0,,140,0,0,0,0,21,13,28,51,27
142,1135,LAND-ROVER,Range Rover,119,2010;2011;2012;2013;2014;2015,2010,2015,0,,119,0,0,0,0,19,16,20,35,29
142,1136,LAND-ROVER,Range Rover hybrid,10,2014,2014,2014,0,,10,0,0,0,0,3,0,0,5,2
142,1137,LAND-ROVER,Evoque,120,2012;2013;2014;2015,2012,2015,0,,120,0,0,0,1,23,20,25,26,25
142,1138,LAND-ROVER,Range Rover Sport,126,2010;2011;2012;2013;2014,2010,2014,0,,126,0,0,0,0,17,14,21,41,33
142,1140,LAND-ROVER,Freelander,136,2010;2011;2012;2013;2014;2015,2010,2015,0,,136,0,0,0,0,20,16,23,38,39
142,1141,LAND-ROVER,Defender,118,2004;2013;2014;2015,2004,2015,0,,118,0,0,0,0,17,9,10,62,20
142,1142,LAND-ROVER,Land Rover DC100,113,2011;2012,2011,2012,0,,113,0,0,0,2,9,4,32,35,31
142,1143,LAND-ROVER,‘Vision,45,2014,2014,2014,0,,45,0,0,0,2,4,3,14,14,8
143,1837,McLaren,McLaren 12C,120,2011;2012;2013;2014,2011,2014,0,,120,0,0,0,2,15,10,19,52,22
143,1838,McLaren,McLaren P1,120,2012;2014;2015,2012,2015,0,,120,0,0,0,3,9,18,15,44,31
143,1840,McLaren,McLaren X-1,29,2012,2012,2012,0,,29,0,0,0,0,6,4,2,9,8
143,1841,McLaren,McLaren 650S,120,2014;2015,2014,2015,0,,120,0,0,0,2,19,10,17,49,23
144,1638,Maybach,Maybach,63,2007;2010;2011,2007,2011,0,,63,0,0,0,0,11,1,12,30,9
145,517,Dodge,Ram,58,2012;2013;2014,2012,2014,0,,58,0,0,0,0,6,2,9,28,13
145,518,Dodge,Journey,120,2009;2010;2011;2013;2014,2009,2014,0,,120,0,0,0,1,20,11,19,38,31
145,519,Dodge,Challenger,120,2011;2014;2015,2011,2015,0,,120,0,0,0,3,22,10,14,42,29
145,520,Dodge,Durango,120,2011;2014,2011,2014,0,,120,0,0,0,0,12,6,13,63,26
145,521,Dodge,Avenger,109,2007;2008;2011;2013;2014,2007,2014,0,,109,0,0,0,0,12,8,7,54,28
145,522,Dodge,Dart,120,2013;2014,2013,2014,0,,120,0,0,0,0,15,10,13,48,34
145,523,Dodge,Charger,120,2012;2013;2014;2015,2012,2015,0,,120,0,0,0,1,21,11,11,47,29
145,524,Dodge,Viper,120,2013;2014;2015,2013,2015,0,,120,0,0,0,5,18,5,10,51,31
145,525,Dodge,Circuit EV,26,2009,2009,2009,0,,26,0,0,0,0,3,2,5,13,3
145,526,Dodge,Rampage,113,2006;2011;2013;2014;2015,2006,2015,0,,113,0,0,0,0,15,8,13,51,26
145,527,Dodge,Dodge M80,27,2002,2002,2002,0,,27,0,0,0,0,1,0,0,18,8
145,528,Dodge,Nitro,20,2007,2007,2007,0,,20,0,0,0,0,3,1,2,8,6
145,529,Dodge,Charger SRT,120,2012;2013;2014;2015,2012,2015,0,,120,0,0,0,1,12,7,11,59,30
145,530,Dodge,Challenger SRT,120,2012;2015,2012,2015,0,,120,0,0,0,0,13,6,12,59,30
145,531,Dodge,Viper SRT,4,2014,2014,2014,0,,4,0,0,0,0,0,0,0,3,1
145,532,Dodge,Caliber,132,2008;2009;2010;2011,2008,2011,0,,132,0,0,0,0,21,16,19,45,31
146,1739,Mustang,Mustang F16,52,2011;2014,2011,2014,0,,52,0,0,0,1,10,6,8,15,12
146,1740,Mustang,Mustang F99,91,2009;2010;2012,2009,2012,0,,91,0,0,0,0,14,8,10,45,14
146,1741,Mustang,Mustang A-MPV,8,2012,2012,2012,0,,8,0,0,0,0,2,2,2,2,0
146,1742,Mustang,Mustang T70,35,2012;2015,2012,2015,0,,35,0,0,0,0,6,6,5,10,8
146,1743,Mustang,Mustang M31D,8,2012,2012,2012,0,,8,0,0,0,0,0,2,2,2,2
146,1744,Mustang,Mustang M302,14,2013,2013,2013,0,,14,0,0,0,0,3,3,2,4,2
146,1745,Mustang,Mustang F12,104,2011;2012;2014,2011,2014,0,,104,0,0,0,0,17,13,19,30,25
147,1553,Jinlv,Jinlvhaishi,13,2010,2010,2010,0,,13,0,0,0,0,1,1,2,7,2
148,1554,Jinbei,Dahaishi,118,2010;2011;2012;2013,2010,2013,0,,118,0,0,0,0,17,11,12,45,33
148,1555,Jinbei,Geruisi,115,2008;2009;2010;2013;2014,2008,2014,0,,115,0,0,0,1,15,12,15,50,22
148,1556,Jinbei,Haishi,105,2008;2011;2012;2014,2008,2014,0,,105,0,0,0,0,17,14,13,37,24
148,1557,Jinbei,Haixing,12,2011;2012,2011,2012,0,,12,0,0,0,0,2,2,1,5,2
148,1558,Jinbei,Jinbei S50,75,2011,2011,2011,0,,75,0,0,0,0,13,9,15,25,13
148,1559,Jinbei,Jindian,11,2009;2014,2009,2014,0,,11,0,0,0,0,1,1,1,6,2
148,1560,Jinbei,Leilong,26,2009;2014,2009,2014,0,,26,0,0,0,0,3,2,6,11,4
148,1562,Jinbei,New Haishi,83,2013;2014,2013,2014,0,,83,0,0,0,0,10,9,16,26,22
148,1563,Jinbei,Zhishang S30,120,2012;2013;2014;2015,2012,2015,0,,120,0,0,0,1,17,15,21,42,24
148,1564,Jinbei,Dalishen,24,2009;2013;2014,2009,2014,0,,24,0,0,0,0,1,3,4,13,3
149,1790,Suzuki,Alto,120,2009;2010;2012;2013,2009,2013,0,,120,0,0,0,0,18,18,23,29,32
149,1791,Suzuki,Cultus,119,2004;2007;2009;2011;2012;2013,2004,2013,0,,119,0,0,0,0,18,13,20,45,23
149,1792,Suzuki,Alivio,120,2014;2015,2014,2015,0,,120,0,0,0,2,14,13,25,39,27
149,1793,Suzuki,Tianyu SX4 hatchback,120,2009;2011;2012;2013,2009,2013,0,,120,0,0,0,0,24,20,24,24,28
149,1794,Suzuki,Tianyu SX4 sedan,29,2009,2009,2009,0,,29,0,0,0,0,9,3,3,10,4
149,1795,Suzuki,Tianyushangyue,109,2011;2012;2013,2011,2013,0,,109,0,0,0,0,17,15,11,42,24
149,1796,Suzuki,Yuyan,119,2010;2011;2012;2013;2014,2010,2014,0,,119,0,0,0,4,17,16,24,36,22
149,1797,Suzuki,Fengyu,120,2014,2014,2014,0,,120,0,0,0,0,23,11,19,41,26
149,1798,Suzuki,Grand Vitara,116,2008;2009;2011;2012;2013;2015,2008,2015,0,,116,0,0,0,0,15,11,21,41,28
149,1799,Suzuki,Kazishi,119,2010;2011;2012;2014,2010,2014,0,,119,0,0,0,0,19,18,22,32,28
149,1800,Suzuki,Swift,120,2010;2012;2013;2014,2010,2014,0,,120,0,0,0,1,8,8,25,51,27
